2024-10-04 16:17:18,626:root:INFO:Saving logs to ./time_sync_posthoc.log
2024-10-04 16:17:18,632:root:INFO:Loading XDF events from \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf
2024-10-04 16:17:18,633:pyxdf.pyxdf:INFO:Importing XDF file \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf...
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2711410 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2720834 bytes, length=3196, StreamId=7
2024-10-04 16:17:40,702:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2724035 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,712:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2726551 bytes, length=71723, StreamId=5
2024-10-04 16:17:40,712:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2798279 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,712:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2803545 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,712:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2812969 bytes, length=3110, StreamId=7
2024-10-04 16:17:40,712:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2816084 bytes, length=2486, StreamId=8
2024-10-04 16:17:40,712:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2818575 bytes, length=71147, StreamId=5
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2889727 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2894993 bytes, length=12779, StreamId=4
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907774 bytes, length=22, StreamId=3
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907798 bytes, length=22, StreamId=6
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907822 bytes, length=22, StreamId=4
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907846 bytes, length=22, StreamId=7
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907870 bytes, length=22, StreamId=5
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907894 bytes, length=22, StreamId=2
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907918 bytes, length=22, StreamId=1
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 4 at 2907942 bytes, length=22, StreamId=8
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2907969 bytes, length=3144, StreamId=7
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2911118 bytes, length=2436, StreamId=8
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2913559 bytes, length=72600, StreamId=5
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2986164 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2991430 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,792:pyxdf.pyxdf:DEBUG: Read tag: 3 at 3000854 bytes, length=3149, StreamId=7
